Any,Id_aforament,Mes,Codi_tipus_dia,Desc_tipus_dia,Valor_IMD
2025,10008,7,2,laborables,Mesura no disponible
2025,10008,7,3,divendres,Mesura no disponible
2025,10008,7,4,dissabte,Mesura no disponible
2025,10008,7,5,diumenge,Mesura no disponible
2025,10008,8,1,dilluns,5238
2025,10008,8,2,laborables,5315
2025,10008,8,3,divendres,5387
2025,10008,8,4,dissabte,4136
2025,10008,8,5,diumenge,4648
2025,10008,9,1,dilluns,Mesura no disponible
2025,10008,9,2,laborables,Mesura no disponible
2025,10008,9,3,divendres,Mesura no disponible
2025,10008,9,4,dissabte,Mesura no disponible
2025,10008,9,5,diumenge,Mesura no disponible
2025,10008,10,1,dilluns,Mesura no disponible
2025,10008,10,2,laborables,Mesura no disponible
2025,10008,10,3,divendres,Mesura no disponible
2025,10008,10,4,dissabte,Mesura no disponible
2025,10008,10,5,diumenge,Mesura no disponible
2025,10008,11,1,dilluns,Mesura no disponible
2025,10008,11,2,laborables,Mesura no disponible
2025,10008,11,3,divendres,Mesura no disponible
2025,10008,11,4,dissabte,Mesura no disponible
2025,10008,11,5,diumenge,Mesura no disponible
2025,10008,12,1,dilluns,6068
2025,10008,12,2,laborables,6303
2025,10008,12,3,divendres,6404
2025,10008,12,4,dissabte,5050
2025,10008,12,5,diumenge,4265
2025,10009,1,1,dilluns,8076
2025,10009,1,2,laborables,8267
2025,10009,1,3,divendres,8731
2025,10009,1,4,dissabte,7041
2025,10009,1,5,diumenge,5206
2025,10009,2,1,dilluns,8144
2025,10009,2,2,laborables,8359
2025,10009,2,3,divendres,8854
2025,10009,2,4,dissabte,7170
2025,10009,2,5,diumenge,5406
2025,10009,3,1,dilluns,8002
2025,10009,3,2,laborables,8268
2025,10009,3,3,divendres,8734
2025,10009,3,4,dissabte,7145
2025,10009,3,5,diumenge,5462
2025,10009,4,1,dilluns,8115
2025,10009,4,2,laborables,8605
2025,10009,4,3,divendres,9220
2025,10009,4,4,dissabte,6872
2025,10009,4,5,diumenge,5064
2025,10009,5,1,dilluns,8463
2025,10009,5,2,laborables,8682
2025,10009,5,3,divendres,9074
2025,10009,5,4,dissabte,7392
2025,10009,5,5,diumenge,5635
2025,10009,6,1,dilluns,8237
2025,10009,6,2,laborables,8915
2025,10009,6,3,divendres,9385
2025,10009,6,4,dissabte,7012
2025,10009,6,5,diumenge,5293
2025,10009,7,1,dilluns,7921
2025,10009,7,2,laborables,8252
2025,10009,7,3,divendres,8853
2025,10009,7,4,dissabte,6488
2025,10009,7,5,diumenge,5054
2025,10009,8,1,dilluns,6594
2025,10009,8,2,laborables,6599
2025,10009,8,3,divendres,7340
2025,10009,8,4,dissabte,5626
2025,10009,8,5,diumenge,4684
2025,10009,9,1,dilluns,8136
2025,10009,9,2,laborables,8472
2025,10009,9,3,divendres,8600
2025,10009,9,4,dissabte,6856
2025,10009,9,5,diumenge,5238
2025,10009,10,1,dilluns,8362
2025,10009,10,2,laborables,8644
2025,10009,10,3,divendres,9199
2025,10009,10,4,dissabte,7395
2025,10009,10,5,diumenge,5531
2025,10009,11,1,dilluns,8417
2025,10009,11,2,laborables,8653
2025,10009,11,3,divendres,9251
2025,10009,11,4,dissabte,7757
2025,10009,11,5,diumenge,6154
2025,10009,12,1,dilluns,8626
2025,10009,12,2,laborables,8718
2025,10009,12,3,divendres,9371
2025,10009,12,4,dissabte,7244
2025,10009,12,5,diumenge,5844
2025,1001,1,1,dilluns,32075
2025,1001,1,2,laborables,32293
2025,1001,1,3,divendres,33344
2025,1001,1,4,dissabte,26852
2025,1001,1,5,diumenge,20911
2025,1001,2,1,dilluns,31662
2025,1001,2,2,laborables,32849
2025,1001,2,3,divendres,34428
2025,1001,2,4,dissabte,26191
2025,1001,2,5,diumenge,23086
2025,1001,3,1,dilluns,31516
2025,1001,3,2,laborables,31873
2025,1001,3,3,divendres,33107
2025,1001,3,4,dissabte,25726
2025,1001,3,5,diumenge,21856
2025,1001,4,1,dilluns,31919
2025,1001,4,2,laborables,32093
2025,1001,4,3,divendres,34546
2025,1001,4,4,dissabte,24432
2025,1001,4,5,diumenge,21096
2025,1001,5,1,dilluns,32741
2025,1001,5,2,laborables,33435
2025,1001,5,3,divendres,33491
2025,1001,5,4,dissabte,26676
2025,1001,5,5,diumenge,23014
2025,1001,6,1,dilluns,30877
2025,1001,6,2,laborables,34733
2025,1001,6,3,divendres,34692
2025,1001,6,4,dissabte,24000
2025,1001,6,5,diumenge,22613
2025,1001,7,1,dilluns,32852
2025,1001,7,2,laborables,33423
2025,1001,7,3,divendres,34175
2025,1001,7,4,dissabte,22760
2025,1001,7,5,diumenge,23267
2025,1001,8,1,dilluns,24624
2025,1001,8,2,laborables,24639
2025,1001,8,3,divendres,26097
2025,1001,8,4,dissabte,18843
2025,1001,8,5,diumenge,18212
2025,1001,9,1,dilluns,31178
2025,1001,9,2,laborables,31402
2025,1001,9,3,divendres,30970
2025,1001,9,4,dissabte,23885
2025,1001,9,5,diumenge,21128
2025,1001,10,1,dilluns,27624
2025,1001,10,2,laborables,31216
2025,1001,10,3,divendres,32432
2025,1001,10,4,dissabte,20353
2025,1001,10,5,diumenge,18375
2025,1001,11,1,dilluns,35576
2025,1001,11,2,laborables,31167
2025,1001,11,3,divendres,35418
2025,1001,11,4,dissabte,37592
2025,1001,11,5,diumenge,36272
2025,1001,12,1,dilluns,31307
2025,1001,12,2,laborables,29729
2025,1001,12,3,divendres,32823
2025,1001,12,4,dissabte,24109
2025,1001,12,5,diumenge,21119
2025,10010,1,1,dilluns,10221
2025,10010,1,2,laborables,10384
2025,10010,1,3,divendres,10863
2025,10010,1,4,dissabte,8331
2025,10010,1,5,diumenge,6201
2025,10010,2,1,dilluns,10314
2025,10010,2,2,laborables,10748
2025,10010,2,3,divendres,10950
2025,10010,2,4,dissabte,8456
2025,10010,2,5,diumenge,6395
2025,10010,3,1,dilluns,10357
2025,10010,3,2,laborables,10795
2025,10010,3,3,divendres,11169
2025,10010,3,4,dissabte,8585
2025,10010,3,5,diumenge,6514
2025,10010,4,1,dilluns,10346
2025,10010,4,2,laborables,11019
2025,10010,4,3,divendres,11504
2025,10010,4,4,dissabte,8204
2025,10010,4,5,diumenge,6365
2025,10010,5,1,dilluns,11151
2025,10010,5,2,laborables,11490
2025,10010,5,3,divendres,11205
2025,10010,5,4,dissabte,8874
2025,10010,5,5,diumenge,6874
2025,10010,6,1,dilluns,10863
2025,10010,6,2,laborables,11948
2025,10010,6,3,divendres,11911
2025,10010,6,4,dissabte,8471
2025,10010,6,5,diumenge,6857
2025,10010,7,1,dilluns,11202
2025,10010,7,2,laborables,11295
2025,10010,7,3,divendres,11740
2025,10010,7,4,dissabte,8199
2025,10010,7,5,diumenge,7003
2025,10010,8,1,dilluns,8691
2025,10010,8,2,laborables,8659
2025,10010,8,3,divendres,9569
2025,10010,8,4,dissabte,7192
2025,10010,8,5,diumenge,5979
2025,10010,9,1,dilluns,10131
2025,10010,9,2,laborables,10906
2025,10010,9,3,divendres,10675
2025,10010,9,4,dissabte,7751
2025,10010,9,5,diumenge,6395
2025,10010,10,1,dilluns,11237
2025,10010,10,2,laborables,11638
2025,10010,10,3,divendres,12280
2025,10010,10,4,dissabte,9437
2025,10010,10,5,diumenge,7632
2025,10010,11,1,dilluns,10970
2025,10010,11,2,laborables,11247
2025,10010,11,3,divendres,11882
2025,10010,11,4,dissabte,9516
2025,10010,11,5,diumenge,7714
2025,10010,12,1,dilluns,10635
2025,10010,12,2,laborables,11001
2025,10010,12,3,divendres,11991
2025,10010,12,4,dissabte,8762
2025,10010,12,5,diumenge,7267
2025,10011,1,1,dilluns,3184
2025,10011,1,2,laborables,3156
2025,10011,1,3,divendres,3238
2025,10011,1,4,dissabte,2335
2025,10011,1,5,diumenge,1762
2025,10011,2,1,dilluns,3101
2025,10011,2,2,laborables,3198
2025,10011,2,3,divendres,3258
2025,10011,2,4,dissabte,2456
2025,10011,2,5,diumenge,1671
2025,10011,3,1,dilluns,3055
2025,10011,3,2,laborables,3218
2025,10011,3,3,divendres,3509
2025,10011,3,4,dissabte,2477
2025,10011,3,5,diumenge,1684
2025,10011,4,1,dilluns,2886
2025,10011,4,2,laborables,3125
2025,10011,4,3,divendres,3376
2025,10011,4,4,dissabte,2324
2025,10011,4,5,diumenge,1619
2025,10011,5,1,dilluns,3227
2025,10011,5,2,laborables,3300
2025,10011,5,3,divendres,3280
2025,10011,5,4,dissabte,2522
2025,10011,5,5,diumenge,1894
2025,10011,6,1,dilluns,2849
2025,10011,6,2,laborables,3377
2025,10011,6,3,divendres,3539
2025,10011,6,4,dissabte,2617
2025,10011,6,5,diumenge,1904
2025,10011,7,1,dilluns,3080
2025,10011,7,2,laborables,3181
2025,10011,7,3,divendres,3424
2025,10011,7,4,dissabte,2353
2025,10011,7,5,diumenge,1861
2025,10011,8,1,dilluns,2466
2025,10011,8,2,laborables,2373
2025,10011,8,3,divendres,2677
2025,10011,8,4,dissabte,2079
2025,10011,8,5,diumenge,1664
2025,10011,9,1,dilluns,3146
2025,10011,9,2,laborables,3274
2025,10011,9,3,divendres,3220
2025,10011,9,4,dissabte,2490
2025,10011,9,5,diumenge,1727
2025,10011,10,1,dilluns,3272
2025,10011,10,2,laborables,3300
2025,10011,10,3,divendres,3396
2025,10011,10,4,dissabte,2542
2025,10011,10,5,diumenge,1745
2025,10011,11,1,dilluns,3102
2025,10011,11,2,laborables,3303
2025,10011,11,3,divendres,3520
2025,10011,11,4,dissabte,2660
2025,10011,11,5,diumenge,1905
2025,10011,12,1,dilluns,3195
2025,10011,12,2,laborables,3388
2025,10011,12,3,divendres,3549
2025,10011,12,4,dissabte,2468
2025,10011,12,5,diumenge,2008
2025,10012,1,1,dilluns,5151
2025,10012,1,2,laborables,5174
2025,10012,1,3,divendres,5363
2025,10012,1,4,dissabte,3992
2025,10012,1,5,diumenge,3176
2025,10012,2,1,dilluns,4975
2025,10012,2,2,laborables,5235
2025,10012,2,3,divendres,5470
2025,10012,2,4,dissabte,4105
2025,10012,2,5,diumenge,3074
2025,10012,3,1,dilluns,5008
2025,10012,3,2,laborables,5103
2025,10012,3,3,divendres,5467
2025,10012,3,4,dissabte,4105
2025,10012,3,5,diumenge,3158
2025,10012,4,1,dilluns,4857
2025,10012,4,2,laborables,5174
2025,10012,4,3,divendres,5436
2025,10012,4,4,dissabte,3899
2025,10012,4,5,diumenge,3145
2025,10012,5,1,dilluns,5124
2025,10012,5,2,laborables,5294
2025,10012,5,3,divendres,5225
2025,10012,5,4,dissabte,4202
2025,10012,5,5,diumenge,3363
2025,10012,6,1,dilluns,4495
2025,10012,6,2,laborables,5548
2025,10012,6,3,divendres,5378
2025,10012,6,4,dissabte,3831
2025,10012,6,5,diumenge,3307
2025,10012,7,1,dilluns,Mesura no disponible
2025,10012,7,2,laborables,Mesura no disponible
2025,10012,7,3,divendres,Mesura no disponible
2025,10012,7,4,dissabte,Mesura no disponible
2025,10012,7,5,diumenge,Mesura no disponible
2025,10012,8,1,dilluns,Mesura no disponible
2025,10012,8,2,laborables,Mesura no disponible
2025,10012,8,3,divendres,Mesura no disponible
2025,10012,8,4,dissabte,Mesura no disponible
2025,10012,8,5,diumenge,Mesura no disponible
2025,10012,9,1,dilluns,Mesura no disponible
2025,10012,9,2,laborables,Mesura no disponible
2025,10012,9,3,divendres,Mesura no disponible
2025,10012,9,4,dissabte,Mesura no disponible
2025,10012,9,5,diumenge,Mesura no disponible
2025,10012,10,1,dilluns,Mesura no disponible
2025,10012,10,2,laborables,Mesura no disponible
2025,10012,10,3,divendres,Mesura no disponible
2025,10012,10,4,dissabte,Mesura no disponible
2025,10012,10,5,diumenge,Mesura no disponible
2025,10012,11,1,dilluns,4770
2025,10012,11,2,laborables,5057
2025,10012,11,3,divendres,5174
2025,10012,11,4,dissabte,4006
2025,10012,11,5,diumenge,3178
2025,10012,12,1,dilluns,4917
2025,10012,12,2,laborables,5027
2025,10012,12,3,divendres,5435
2025,10012,12,4,dissabte,3836
2025,10012,12,5,diumenge,3397
2025,10013,1,1,dilluns,3713
2025,10013,1,2,laborables,3704
2025,10013,1,3,divendres,4021
2025,10013,1,4,dissabte,3630
2025,10013,1,5,diumenge,2600
2025,10013,2,1,dilluns,3635
2025,10013,2,2,laborables,3698
2025,10013,2,3,divendres,4105
2025,10013,2,4,dissabte,3336
2025,10013,2,5,diumenge,2346
2025,10013,3,1,dilluns,3336
2025,10013,3,2,laborables,3568
2025,10013,3,3,divendres,3328
2025,10013,3,4,dissabte,3174
2025,10013,3,5,diumenge,2428
2025,10013,4,1,dilluns,3615
2025,10013,4,2,laborables,3615
2025,10013,4,3,divendres,3914
2025,10013,4,4,dissabte,3627
2025,10013,4,5,diumenge,2532
2025,10013,5,1,dilluns,3765
2025,10013,5,2,laborables,3677
2025,10013,5,3,divendres,3812
2025,10013,5,4,dissabte,3638
2025,10013,5,5,diumenge,2659
2025,10013,6,1,dilluns,3977
2025,10013,6,2,laborables,3980
2025,10013,6,3,divendres,4133
2025,10013,6,4,dissabte,3600
2025,10013,6,5,diumenge,2705
2025,10013,7,1,dilluns,Mesura no disponible
2025,10013,7,2,laborables,Mesura no disponible
2025,10013,7,3,divendres,Mesura no disponible
2025,10013,7,4,dissabte,Mesura no disponible
2025,10013,7,5,diumenge,Mesura no disponible
2025,10013,8,1,dilluns,3187
2025,10013,8,2,laborables,3121
2025,10013,8,3,divendres,3451
2025,10013,8,4,dissabte,3136
2025,10013,8,5,diumenge,2470
2025,10013,9,1,dilluns,3851
2025,10013,9,2,laborables,3955
2025,10013,9,3,divendres,3892
2025,10013,9,4,dissabte,3579
2025,10013,9,5,diumenge,2521
2025,10013,10,1,dilluns,3721
2025,10013,10,2,laborables,3807
2025,10013,10,3,divendres,3989
2025,10013,10,4,dissabte,3750
2025,10013,10,5,diumenge,2474
2025,10013,11,1,dilluns,3885
2025,10013,11,2,laborables,3913
2025,10013,11,3,divendres,4064
2025,10013,11,4,dissabte,3542
2025,10013,11,5,diumenge,2787
2025,10013,12,1,dilluns,3066
2025,10013,12,2,laborables,3525
2025,10013,12,3,divendres,4014
2025,10013,12,4,dissabte,2946
2025,10013,12,5,diumenge,2404
2025,10014,1,1,dilluns,2817
2025,10014,1,2,laborables,2893
2025,10014,1,3,divendres,3125
2025,10014,1,4,dissabte,2746
2025,10014,1,5,diumenge,2057
2025,10014,2,1,dilluns,2809
2025,10014,2,2,laborables,2945
2025,10014,2,3,divendres,3165
2025,10014,2,4,dissabte,2771
2025,10014,2,5,diumenge,2132
2025,10014,3,1,dilluns,2827
2025,10014,3,2,laborables,2984
2025,10014,3,3,divendres,3296
2025,10014,3,4,dissabte,2851
2025,10014,3,5,diumenge,2142
2025,10014,4,1,dilluns,2862
2025,10014,4,2,laborables,2943
2025,10014,4,3,divendres,3209
2025,10014,4,4,dissabte,2724
2025,10014,4,5,diumenge,2083
2025,10014,5,1,dilluns,2977
2025,10014,5,2,laborables,3009
2025,10014,5,3,divendres,3165
2025,10014,5,4,dissabte,2934
2025,10014,5,5,diumenge,2248
2025,10014,6,1,dilluns,3012
2025,10014,6,2,laborables,3093
2025,10014,6,3,divendres,3465
2025,10014,6,4,dissabte,3009
2025,10014,6,5,diumenge,2268
2025,10014,7,1,dilluns,2770
2025,10014,7,2,laborables,2918
2025,10014,7,3,divendres,3214
2025,10014,7,4,dissabte,2685
2025,10014,7,5,diumenge,2268
2025,10014,8,1,dilluns,2490
2025,10014,8,2,laborables,2552
2025,10014,8,3,divendres,2842
2025,10014,8,4,dissabte,2622
2025,10014,8,5,diumenge,2174
2025,10014,9,1,dilluns,2969
2025,10014,9,2,laborables,3017
2025,10014,9,3,divendres,3131
2025,10014,9,4,dissabte,2695
2025,10014,9,5,diumenge,2091
2025,10014,10,1,dilluns,3003
2025,10014,10,2,laborables,3080
2025,10014,10,3,divendres,3239
2025,10014,10,4,dissabte,3062
2025,10014,10,5,diumenge,2141
2025,10014,11,1,dilluns,Mesura no disponible
2025,10014,11,2,laborables,Mesura no disponible
2025,10014,11,3,divendres,Mesura no disponible
2025,10014,11,4,dissabte,Mesura no disponible
2025,10014,11,5,diumenge,Mesura no disponible
2025,10014,12,1,dilluns,Mesura no disponible
2025,10014,12,2,laborables,Mesura no disponible
2025,10014,12,3,divendres,Mesura no disponible
2025,10014,12,4,dissabte,Mesura no disponible
2025,10014,12,5,diumenge,Mesura no disponible
2025,10015,1,1,dilluns,13899
2025,10015,1,2,laborables,14188
2025,10015,1,3,divendres,15074
2025,10015,1,4,dissabte,13368
2025,10015,1,5,diumenge,9909
2025,10015,2,1,dilluns,13840
2025,10015,2,2,laborables,14411
2025,10015,2,3,divendres,15643
2025,10015,2,4,dissabte,13709
2025,10015,2,5,diumenge,10234
2025,10015,3,1,dilluns,12738
2025,10015,3,2,laborables,13736
2025,10015,3,3,divendres,15408
2025,10015,3,4,dissabte,13419
2025,10015,3,5,diumenge,9756
2025,10015,4,1,dilluns,14029
2025,10015,4,2,laborables,14560
2025,10015,4,3,divendres,16349
2025,10015,4,4,dissabte,13143
2025,10015,4,5,diumenge,9889
2025,10015,5,1,dilluns,12416
2025,10015,5,2,laborables,14309
2025,10015,5,3,divendres,15813
2025,10015,5,4,dissabte,14024
2025,10015,5,5,diumenge,10612
2025,10015,6,1,dilluns,14277
2025,10015,6,2,laborables,15362
2025,10015,6,3,divendres,16794
2025,10015,6,4,dissabte,14535
2025,10015,6,5,diumenge,11249
2025,10015,7,1,dilluns,14118
2025,10015,7,2,laborables,14945
2025,10015,7,3,divendres,16504
2025,10015,7,4,dissabte,13245
2025,10015,7,5,diumenge,11440
2025,10015,8,1,dilluns,11429
2025,10015,8,2,laborables,11621
2025,10015,8,3,divendres,13330
2025,10015,8,4,dissabte,10817
2025,10015,8,5,diumenge,9625
2025,10015,9,1,dilluns,13950
2025,10015,9,2,laborables,14645
2025,10015,9,3,divendres,15685
2025,10015,9,4,dissabte,13606
2025,10015,9,5,diumenge,10366
2025,10015,10,1,dilluns,14194
2025,10015,10,2,laborables,14620
2025,10015,10,3,divendres,16177
2025,10015,10,4,dissabte,14404
2025,10015,10,5,diumenge,10618
2025,10015,11,1,dilluns,14073
2025,10015,11,2,laborables,14963
2025,10015,11,3,divendres,16717
2025,10015,11,4,dissabte,15167
2025,10015,11,5,diumenge,12024
2025,10015,12,1,dilluns,14510
2025,10015,12,2,laborables,15309
2025,10015,12,3,divendres,16830
2025,10015,12,4,dissabte,13830
2025,10015,12,5,diumenge,11447
2025,10017,1,1,dilluns,6208
2025,10017,1,2,laborables,6120
2025,10017,1,3,divendres,6374
2025,10017,1,4,dissabte,5106
2025,10017,1,5,diumenge,3644
2025,10017,2,1,dilluns,6061
2025,10017,2,2,laborables,6249
2025,10017,2,3,divendres,6371
2025,10017,2,4,dissabte,5078
2025,10017,2,5,diumenge,3654
2025,10017,3,1,dilluns,6085
2025,10017,3,2,laborables,6386
2025,10017,3,3,divendres,6601
2025,10017,3,4,dissabte,5233
2025,10017,3,5,diumenge,3757
2025,10017,4,1,dilluns,6399
2025,10017,4,2,laborables,6716
2025,10017,4,3,divendres,6690
2025,10017,4,4,dissabte,5222
2025,10017,4,5,diumenge,4062
2025,10017,5,1,dilluns,6758
2025,10017,5,2,laborables,6899
2025,10017,5,3,divendres,6660
2025,10017,5,4,dissabte,5230
2025,10017,5,5,diumenge,3876
2025,10017,6,1,dilluns,6579
2025,10017,6,2,laborables,7331
2025,10017,6,3,divendres,6863
2025,10017,6,4,dissabte,5125
2025,10017,6,5,diumenge,3861
2025,10017,7,1,dilluns,6666
2025,10017,7,2,laborables,6918
2025,10017,7,3,divendres,6940
2025,10017,7,4,dissabte,4801
2025,10017,7,5,diumenge,3830
2025,10017,8,1,dilluns,5339
2025,10017,8,2,laborables,5191
2025,10017,8,3,divendres,5790
2025,10017,8,4,dissabte,4440
2025,10017,8,5,diumenge,3494
2025,10017,9,1,dilluns,6613
2025,10017,9,2,laborables,6809
2025,10017,9,3,divendres,6575
2025,10017,9,4,dissabte,5100
2025,10017,9,5,diumenge,3829
2025,10017,10,1,dilluns,7119
2025,10017,10,2,laborables,7252
2025,10017,10,3,divendres,7414
2025,10017,10,4,dissabte,5804
2025,10017,10,5,diumenge,4549
2025,10017,11,1,dilluns,6619
2025,10017,11,2,laborables,6822
2025,10017,11,3,divendres,6908
2025,10017,11,4,dissabte,5710
2025,10017,11,5,diumenge,4358
2025,10017,12,1,dilluns,6485
2025,10017,12,2,laborables,6870
2025,10017,12,3,divendres,7064
2025,10017,12,4,dissabte,5259
2025,10017,12,5,diumenge,4248
2025,10018,1,1,dilluns,5559
2025,10018,1,2,laborables,5701
2025,10018,1,3,divendres,6112
2025,10018,1,4,dissabte,5350
2025,10018,1,5,diumenge,4149
2025,10018,2,1,dilluns,5547
2025,10018,2,2,laborables,5794
2025,10018,2,3,divendres,6151
2025,10018,2,4,dissabte,5543
2025,10018,2,5,diumenge,4339
2025,10018,3,1,dilluns,5471
2025,10018,3,2,laborables,5677
2025,10018,3,3,divendres,6120
2025,10018,3,4,dissabte,5572
2025,10018,3,5,diumenge,4262
2025,10018,4,1,dilluns,6067
2025,10018,4,2,laborables,6148
2025,10018,4,3,divendres,6454
2025,10018,4,4,dissabte,5782
2025,10018,4,5,diumenge,4563
2025,10018,5,1,dilluns,5682
2025,10018,5,2,laborables,5841
2025,10018,5,3,divendres,6355
2025,10018,5,4,dissabte,5658
2025,10018,5,5,diumenge,4340
2025,10018,6,1,dilluns,5613
2025,10018,6,2,laborables,5966
2025,10018,6,3,divendres,6536
2025,10018,6,4,dissabte,5462
2025,10018,6,5,diumenge,3958
2025,10018,7,1,dilluns,5397
2025,10018,7,2,laborables,5637
2025,10018,7,3,divendres,6064
2025,10018,7,4,dissabte,4919
2025,10018,7,5,diumenge,3940
2025,10018,8,1,dilluns,4706
2025,10018,8,2,laborables,4745
2025,10018,8,3,divendres,5393
2025,10018,8,4,dissabte,4363
2025,10018,8,5,diumenge,3503
2025,10018,9,1,dilluns,5660
2025,10018,9,2,laborables,5981
2025,10018,9,3,divendres,6164
2025,10018,9,4,dissabte,5279
2025,10018,9,5,diumenge,4059
2025,10018,10,1,dilluns,5667
2025,10018,10,2,laborables,5917
2025,10018,10,3,divendres,6416
2025,10018,10,4,dissabte,5738
2025,10018,10,5,diumenge,4389
2025,10018,11,1,dilluns,5668
2025,10018,11,2,laborables,5916
2025,10018,11,3,divendres,6433
2025,10018,11,4,dissabte,5998
2025,10018,11,5,diumenge,4674
2025,10018,12,1,dilluns,5674
2025,10018,12,2,laborables,6035
2025,10018,12,3,divendres,6648
2025,10018,12,4,dissabte,5367
2025,10018,12,5,diumenge,4494
2025,10019,1,1,dilluns,4822
2025,10019,1,2,laborables,5538
2025,10019,1,3,divendres,5942
2025,10019,1,4,dissabte,4178
2025,10019,1,5,diumenge,3236
2025,10019,2,1,dilluns,5384
2025,10019,2,2,laborables,5809
2025,10019,2,3,divendres,6045
2025,10019,2,4,dissabte,4451
2025,10019,2,5,diumenge,3345
2025,10019,3,1,dilluns,5385
2025,10019,3,2,laborables,5941
2025,10019,3,3,divendres,6216
2025,10019,3,4,dissabte,4248
2025,10019,3,5,diumenge,3416
2025,10019,4,1,dilluns,5090
2025,10019,4,2,laborables,5898
2025,10019,4,3,divendres,6010
2025,10019,4,4,dissabte,4052
2025,10019,4,5,diumenge,3511
2025,10019,5,1,dilluns,5799
2025,10019,5,2,laborables,6012
2025,10019,5,3,divendres,6046
2025,10019,5,4,dissabte,4615
2025,10019,5,5,diumenge,3980
2025,10019,6,1,dilluns,5515
2025,10019,6,2,laborables,5904
2025,10019,6,3,divendres,5889
2025,10019,6,4,dissabte,4232
2025,10019,6,5,diumenge,3869
2025,10019,7,1,dilluns,4766
2025,10019,7,2,laborables,5476
2025,10019,7,3,divendres,5493
2025,10019,7,4,dissabte,3796
2025,10019,7,5,diumenge,3631
2025,10019,8,1,dilluns,4053
2025,10019,8,2,laborables,4033
2025,10019,8,3,divendres,4493
2025,10019,8,4,dissabte,2911
2025,10019,8,5,diumenge,2853
2025,10019,9,1,dilluns,5007
2025,10019,9,2,laborables,5446
2025,10019,9,3,divendres,5651
2025,10019,9,4,dissabte,3871
2025,10019,9,5,diumenge,3609
2025,10019,10,1,dilluns,5455
2025,10019,10,2,laborables,5894
2025,10019,10,3,divendres,6130
2025,10019,10,4,dissabte,4346
2025,10019,10,5,diumenge,3744
2025,10019,11,1,dilluns,5407
2025,10019,11,2,laborables,5878
2025,10019,11,3,divendres,5876
2025,10019,11,4,dissabte,4346
2025,10019,11,5,diumenge,3790
2025,10019,12,1,dilluns,4865
2025,10019,12,2,laborables,5517
2025,10019,12,3,divendres,6379
2025,10019,12,4,dissabte,3968
2025,10019,12,5,diumenge,3449
2025,1002,1,1,dilluns,Mesura no disponible
2025,1002,1,2,laborables,Mesura no disponible
2025,1002,1,3,divendres,Mesura no disponible
2025,1002,1,4,dissabte,Mesura no disponible
2025,1002,1,5,diumenge,Mesura no disponible
2025,1002,2,1,dilluns,Mesura no disponible
2025,1002,2,2,laborables,Mesura no disponible
2025,1002,2,3,divendres,Mesura no disponible
2025,1002,2,4,dissabte,Mesura no disponible
2025,1002,2,5,diumenge,Mesura no disponible
2025,1002,3,1,dilluns,Mesura no disponible
2025,1002,3,2,laborables,Mesura no disponible
2025,1002,3,3,divendres,Mesura no disponible
2025,1002,3,4,dissabte,Mesura no disponible
2025,1002,3,5,diumenge,Mesura no disponible
2025,1002,4,1,dilluns,Mesura no disponible
2025,1002,4,2,laborables,Mesura no disponible
2025,1002,4,3,divendres,Mesura no disponible
2025,1002,4,4,dissabte,Mesura no disponible
2025,1002,4,5,diumenge,Mesura no disponible
2025,1002,5,1,dilluns,13828
2025,1002,5,2,laborables,14768
2025,1002,5,3,divendres,13919
2025,1002,5,4,dissabte,11098
2025,1002,5,5,diumenge,8259
2025,1002,6,1,dilluns,13219
2025,1002,6,2,laborables,14464
2025,1002,6,3,divendres,13378
2025,1002,6,4,dissabte,9646
2025,1002,6,5,diumenge,8700
2025,1002,7,1,dilluns,13708
2025,1002,7,2,laborables,14041
2025,1002,7,3,divendres,14098
2025,1002,7,4,dissabte,10239
2025,1002,7,5,diumenge,9487
2025,1002,8,1,dilluns,10536
2025,1002,8,2,laborables,10718
2025,1002,8,3,divendres,11236
2025,1002,8,4,dissabte,8491
2025,1002,8,5,diumenge,7930
2025,1002,9,1,dilluns,14127
2025,1002,9,2,laborables,14570
2025,1002,9,3,divendres,13630
2025,1002,9,4,dissabte,10220
2025,1002,9,5,diumenge,9167
2025,1002,10,1,dilluns,14066
2025,1002,10,2,laborables,14742
2025,1002,10,3,divendres,14388
2025,1002,10,4,dissabte,11052
2025,1002,10,5,diumenge,9400
2025,1002,11,1,dilluns,14038
2025,1002,11,2,laborables,14525
2025,1002,11,3,divendres,14723
2025,1002,11,4,dissabte,11043
2025,1002,11,5,diumenge,9526
2025,1002,12,1,dilluns,12788
2025,1002,12,2,laborables,13454
2025,1002,12,3,divendres,14624
2025,1002,12,4,dissabte,10133
2025,1002,12,5,diumenge,8764
2025,1003,1,1,dilluns,Mesura no disponible
2025,1003,1,2,laborables,Mesura no disponible
2025,1003,1,3,divendres,Mesura no disponible
2025,1003,1,4,dissabte,Mesura no disponible
2025,1003,1,5,diumenge,Mesura no disponible
2025,1003,2,1,dilluns,Mesura no disponible
2025,1003,2,2,laborables,Mesura no disponible
2025,1003,2,3,divendres,Mesura no disponible
2025,1003,2,4,dissabte,Mesura no disponible
2025,1003,2,5,diumenge,Mesura no disponible
2025,1003,3,1,dilluns,Mesura no disponible
2025,1003,3,2,laborables,Mesura no disponible
2025,1003,3,3,divendres,Mesura no disponible
2025,1003,3,4,dissabte,Mesura no disponible
